School Year,District/LEA,SchoolName,SubjectArea,Subject,Percent Proficient
2015,GRANITE DISTRICT,ROBERT FROST SCHOOL,M,6th Grade Math,19.0%
2015,GRANITE DISTRICT,EASTWOOD SCHOOL,M,6th Grade Math,56.3%
2015,GRANITE DISTRICT,DAVID GOURLEY SCHOOL,M,6th Grade Math,14.8%
2015,GRANITE DISTRICT,CRESTVIEW SCHOOL,M,6th Grade Math,56.3%
2015,GRANITE DISTRICT,COTTONWOOD SCHOOL,M,6th Grade Math,66.2%
2015,GRANITE DISTRICT,COPPER HILLS SCHOOL,M,6th Grade Math,28.2%
2015,GRANITE DISTRICT,CARL SANDBURG SCHOOL,M,6th Grade Math,27.6%
2015,GRANITE DISTRICT,BEEHIVE SCHOOL,M,6th Grade Math,22.8%
2015,GRANITE DISTRICT,BENNION SCHOOL,M,6th Grade Math,22.7%
2015,GRANITE DISTRICT,JIM BRIDGER SCHOOL,M,6th Grade Math,37.3%
2015,GRANITE DISTRICT,THOMAS W BACCHUS SCHOOL,M,6th Grade Math,17.6%
2015,GRANITE DISTRICT,VALLEY CREST SCHOOL,M,6th Grade Math,21.9%
2015,GRANITE DISTRICT,WESTERN HILLS SCHOOL,M,6th Grade Math,26.8%
2015,GRANITE DISTRICT,VISTA SCHOOL,M,6th Grade Math,33.9%
2015,GRANITE DISTRICT,TWIN PEAKS SCHOOL,M,6th Grade Math,38.5%
2015,GRANITE DISTRICT,TAYLORSVILLE SCHOOL,M,6th Grade Math,29.1%
2015,GRANITE DISTRICT,STANSBURY SCHOOL,M,6th Grade Math,22.3%
2015,GRANITE DISTRICT,SOUTH KEARNS SCHOOL,M,6th Grade Math,5.1%
2015,GRANITE DISTRICT,UPLAND TERRACE SCHOOL,M,6th Grade Math,53.2%
2015,GRANITE DISTRICT,CALVIN S. SMITH SCHOOL,M,6th Grade Math,35.3%
2015,GRANITE DISTRICT,HARRY S. TRUMAN SCHOOL,M,6th Grade Math,25.8%
2015,GRANITE DISTRICT,ROSECREST SCHOOL,M,6th Grade Math,58.8%
2015,GRANITE DISTRICT,ROOSEVELT SCHOOL,M,6th Grade Math,9.2%
2015,GRANITE DISTRICT,ROLLING MEADOWS SCHOOL,M,6th Grade Math,46.5%
2015,GRANITE DISTRICT,REDWOOD SCHOOL,M,6th Grade Math,12.5%
2015,GRANITE DISTRICT,PLEASANT GREEN SCHOOL,M,6th Grade Math,20.5%
2015,GRANITE DISTRICT,PLYMOUTH SCHOOL,M,6th Grade Math,11.0%
2015,GRANITE DISTRICT,WILLIAM PENN SCHOOL,M,6th Grade Math,31.3%
2015,GRANITE DISTRICT,WHITTIER SCHOOL,M,6th Grade Math,20.8%
2015,GRANITE DISTRICT,WESTBROOK SCHOOL,M,6th Grade Math,28.4%
2015,GRANITE DISTRICT,WEST KEARNS SCHOOL,M,6th Grade Math,19.3%
2015,GRANITE DISTRICT,WOODSTOCK SCHOOL,M,6th Grade Math,37.3%
2015,GRANITE DISTRICT,WOODROW WILSON SCHOOL,M,6th Grade Math,8.4%
2015,GRANITE DISTRICT,SILVER HILLS SCHOOL,M,6th Grade Math,?5%
2015,GRANITE DISTRICT,DIAMOND RIDGE SCHOOL,M,6th Grade Math,44.6%
2015,GRANITE DISTRICT,SPRING LANE SCHOOL,M,6th Grade Math,28.8%
2015,GRANITE DISTRICT,GEARLD WRIGHT SCHOOL,M,6th Grade Math,27.2%
2015,GRANITE DISTRICT,GRANITE CONNECTION HIGH,M,6th Grade Math,N<10
2015,GRANITE DISTRICT,WEST VALLEY SCHOOL,M,6th Grade Math,18.1%
2015,GRANITE DISTRICT,NEIL ARMSTRONG ACADEMY,M,6th Grade Math,72.2%
2015,GRANITE DISTRICT,ELK RUN ELEMENTARY,M,6th Grade Math,21.0%
2015,GRANITE DISTRICT,YOUTH EDUCATIONAL SUPPORT SCHOOL,M,7th Grade Math,N<10
2015,GRANITE DISTRICT,SCOTT M MATHESON JR HIGH,M,7th Grade Math,33.0%
2015,GRANITE DISTRICT,VALLEY JR HIGH,M,7th Grade Math,21.6%
2015,GRANITE DISTRICT,WEST LAKE JR HIGH,M,7th Grade Math,21.3%
2015,GRANITE DISTRICT,WASATCH JR HIGH,M,7th Grade Math,74.7%
2015,GRANITE DISTRICT,OLYMPUS JR HIGH,M,7th Grade Math,71.0%
2015,GRANITE DISTRICT,BONNEVILLE JR HIGH,M,7th Grade Math,42.4%
2015,GRANITE DISTRICT,BENNION JR HIGH,M,7th Grade Math,39.3%
2015,GRANITE DISTRICT,JOHN F. KENNEDY JR HIGH,M,7th Grade Math,19.6%
2015,GRANITE DISTRICT,THOMAS JEFFERSON JR HIGH,M,7th Grade Math,22.8%
2015,GRANITE DISTRICT,KEARNS JR HIGH,M,7th Grade Math,28.7%
2015,GRANITE DISTRICT,HUNTER JR HIGH,M,7th Grade Math,16.6%
2015,GRANITE DISTRICT,GRANITE PARK JR HIGH,M,7th Grade Math,12.0%
2015,GRANITE DISTRICT,EVERGREEN JR HIGH,M,7th Grade Math,44.6%
2015,GRANITE DISTRICT,EISENHOWER JR HIGH,M,7th Grade Math,24.3%
2015,GRANITE DISTRICT,CHURCHILL JR HIGH,M,7th Grade Math,53.5%
2015,GRANITE DISTRICT,BROCKBANK JR HIGH,M,7th Grade Math,32.4%
2015,GRANITE DISTRICT,BROCKBANK JR HIGH,M,8th Grade Math,20.3%
2015,GRANITE DISTRICT,CHURCHILL JR HIGH,M,8th Grade Math,55.6%
2015,GRANITE DISTRICT,EISENHOWER JR HIGH,M,8th Grade Math,29.2%
2015,GRANITE DISTRICT,EVERGREEN JR HIGH,M,8th Grade Math,35.5%
2015,GRANITE DISTRICT,GRANITE PARK JR HIGH,M,8th Grade Math,11.5%
2015,GRANITE DISTRICT,HUNTER JR HIGH,M,8th Grade Math,16.2%
2015,GRANITE DISTRICT,KEARNS JR HIGH,M,8th Grade Math,22.2%
2015,GRANITE DISTRICT,THOMAS JEFFERSON JR HIGH,M,8th Grade Math,18.1%
2015,GRANITE DISTRICT,JOHN F. KENNEDY JR HIGH,M,8th Grade Math,15.2%
2015,GRANITE DISTRICT,BENNION JR HIGH,M,8th Grade Math,45.8%
2015,GRANITE DISTRICT,BONNEVILLE JR HIGH,M,8th Grade Math,33.6%
2015,GRANITE DISTRICT,OLYMPUS JR HIGH,M,8th Grade Math,35.2%
2015,GRANITE DISTRICT,WASATCH JR HIGH,M,8th Grade Math,66.0%
2015,GRANITE DISTRICT,WEST LAKE JR HIGH,M,8th Grade Math,14.4%
2015,GRANITE DISTRICT,VALLEY JR HIGH,M,8th Grade Math,17.4%
2015,GRANITE DISTRICT,SCOTT M MATHESON JR HIGH,M,8th Grade Math,24.2%
2015,GRANITE DISTRICT,YOUTH EDUCATIONAL SUPPORT SCHOOL,M,8th Grade Math,N<10
2015,GRANITE DISTRICT,YOUTH EDUCATIONAL SUPPORT SCHOOL,M,Secondary Math I,?10%
2015,GRANITE DISTRICT,SCOTT M MATHESON JR HIGH,M,Secondary Math I,18.4%
2015,GRANITE DISTRICT,GRANITE CONNECTION HIGH,M,Secondary Math I,?5%
2015,GRANITE DISTRICT,COTTONWOOD HIGH,M,Secondary Math I,N<10
2015,GRANITE DISTRICT,WASATCH JR HIGH,M,Secondary Math I,69.8%
2015,GRANITE DISTRICT,OLYMPUS JR HIGH,M,Secondary Math I,61.4%
2015,GRANITE DISTRICT,KEARNS HIGH,M,Secondary Math I,11.1%
2015,GRANITE DISTRICT,GRANGER HIGH,M,Secondary Math I,17.9%
2015,GRANITE DISTRICT,BONNEVILLE JR HIGH,M,Secondary Math I,46.1%
2015,GRANITE DISTRICT,BENNION JR HIGH,M,Secondary Math I,51.7%
2015,GRANITE DISTRICT,JOHN F. KENNEDY JR HIGH,M,Secondary Math I,16.8%
2015,GRANITE DISTRICT,THOMAS JEFFERSON JR HIGH,M,Secondary Math I,?80%
2015,GRANITE DISTRICT,HUNTER JR HIGH,M,Secondary Math I,23.1%
2015,GRANITE DISTRICT,GRANITE PARK JR HIGH,M,Secondary Math I,7.1%
2015,GRANITE DISTRICT,EVERGREEN JR HIGH,M,Secondary Math I,40.0%
2015,GRANITE DISTRICT,EISENHOWER JR HIGH,M,Secondary Math I,27.9%
2015,GRANITE DISTRICT,CHURCHILL JR HIGH,M,Secondary Math I,48.6%
2015,GRANITE DISTRICT,BROCKBANK JR HIGH,M,Secondary Math I,17.5%
2015,GRANITE DISTRICT,BROCKBANK JR HIGH,M,Secondary Math II,50-59%
2015,GRANITE DISTRICT,CHURCHILL JR HIGH,M,Secondary Math II,81.3%
2015,GRANITE DISTRICT,BENNION JR HIGH,M,Secondary Math II,?80%
2015,GRANITE DISTRICT,GRANGER HIGH,M,Secondary Math II,11.3%
2015,GRANITE DISTRICT,CYPRUS HIGH,M,Secondary Math II,22.8%
2015,GRANITE DISTRICT,HUNTER HIGH,M,Secondary Math II,20.6%
2015,GRANITE DISTRICT,KEARNS HIGH,M,Secondary Math II,13.3%
2015,GRANITE DISTRICT,OLYMPUS HIGH,M,Secondary Math II,46.9%
2015,GRANITE DISTRICT,SKYLINE HIGH,M,Secondary Math II,43.1%
2015,GRANITE DISTRICT,OLYMPUS JR HIGH,M,Secondary Math II,?90%
2015,GRANITE DISTRICT,WASATCH JR HIGH,M,Secondary Math II,?95%
2015,GRANITE DISTRICT,COTTONWOOD HIGH,M,Secondary Math II,22.8%
2015,GRANITE DISTRICT,GRANITE CONNECTION HIGH,M,Secondary Math II,?5%
2015,GRANITE DISTRICT,SCOTT M MATHESON JR HIGH,M,Secondary Math II,?80%
2015,GRANITE DISTRICT,YOUTH EDUCATIONAL SUPPORT SCHOOL,M,Secondary Math II,?10%
2015,GRANITE DISTRICT,TAYLORSVILLE HIGH,M,Secondary Math II,17.6%
2015,GRANITE DISTRICT,TAYLORSVILLE HIGH,M,Secondary Math III,34.5%
2015,GRANITE DISTRICT,YOUTH EDUCATIONAL SUPPORT SCHOOL,M,Secondary Math III,N<10
2015,GRANITE DISTRICT,GRANITE CONNECTION HIGH,M,Secondary Math III,?10%
2015,GRANITE DISTRICT,COTTONWOOD HIGH,M,Secondary Math III,34.9%
2015,GRANITE DISTRICT,SKYLINE HIGH,M,Secondary Math III,59.5%
2015,GRANITE DISTRICT,OLYMPUS HIGH,M,Secondary Math III,53.6%
2015,GRANITE DISTRICT,KEARNS HIGH,M,Secondary Math III,22.6%
2015,GRANITE DISTRICT,HUNTER HIGH,M,Secondary Math III,34.0%
2015,GRANITE DISTRICT,CYPRUS HIGH,M,Secondary Math III,29.4%
2015,GRANITE DISTRICT,GRANGER HIGH,M,Secondary Math III,23.7%
2015,GRANITE DISTRICT,WEST VALLEY SCHOOL,S,4th Grade Science,8.7%
2015,GRANITE DISTRICT,GEARLD WRIGHT SCHOOL,S,4th Grade Science,17.5%
2015,GRANITE DISTRICT,SPRING LANE SCHOOL,S,4th Grade Science,52.2%
2015,GRANITE DISTRICT,DIAMOND RIDGE SCHOOL,S,4th Grade Science,33.1%
2015,GRANITE DISTRICT,SILVER HILLS SCHOOL,S,4th Grade Science,5.1%
2015,GRANITE DISTRICT,ELK RUN ELEMENTARY,S,4th Grade Science,36.6%
2015,GRANITE DISTRICT,NEIL ARMSTRONG ACADEMY,S,4th Grade Science,45.3%
2015,GRANITE DISTRICT,WOODROW WILSON SCHOOL,S,4th Grade Science,14.2%
2015,GRANITE DISTRICT,WOODSTOCK SCHOOL,S,4th Grade Science,43.4%
2015,GRANITE DISTRICT,WEST KEARNS SCHOOL,S,4th Grade Science,36.9%
2015,GRANITE DISTRICT,WESTBROOK SCHOOL,S,4th Grade Science,36.1%
2015,GRANITE DISTRICT,WHITTIER SCHOOL,S,4th Grade Science,17.7%
2015,GRANITE DISTRICT,WILLIAM PENN SCHOOL,S,4th Grade Science,42.5%
2015,GRANITE DISTRICT,PLYMOUTH SCHOOL,S,4th Grade Science,14.0%
2015,GRANITE DISTRICT,PLEASANT GREEN SCHOOL,S,4th Grade Science,19.1%
2015,GRANITE DISTRICT,REDWOOD SCHOOL,S,4th Grade Science,12.2%
2015,GRANITE DISTRICT,ROLLING MEADOWS SCHOOL,S,4th Grade Science,25.0%
2015,GRANITE DISTRICT,ROOSEVELT SCHOOL,S,4th Grade Science,6.9%
2015,GRANITE DISTRICT,ROSECREST SCHOOL,S,4th Grade Science,58.2%
2015,GRANITE DISTRICT,HARRY S. TRUMAN SCHOOL,S,4th Grade Science,33.8%
2015,GRANITE DISTRICT,CALVIN S. SMITH SCHOOL,S,4th Grade Science,39.0%
2015,GRANITE DISTRICT,UPLAND TERRACE SCHOOL,S,4th Grade Science,46.5%
2015,GRANITE DISTRICT,SOUTH KEARNS SCHOOL,S,4th Grade Science,15.1%
2015,GRANITE DISTRICT,STANSBURY SCHOOL,S,4th Grade Science,13.7%
2015,GRANITE DISTRICT,TAYLORSVILLE SCHOOL,S,4th Grade Science,18.4%
2015,GRANITE DISTRICT,TWIN PEAKS SCHOOL,S,4th Grade Science,42.6%
2015,GRANITE DISTRICT,VISTA SCHOOL,S,4th Grade Science,24.0%
2015,GRANITE DISTRICT,WESTERN HILLS SCHOOL,S,4th Grade Science,23.4%
2015,GRANITE DISTRICT,VALLEY CREST SCHOOL,S,4th Grade Science,25.0%
2015,GRANITE DISTRICT,THOMAS W BACCHUS SCHOOL,S,4th Grade Science,8.6%
2015,GRANITE DISTRICT,JIM BRIDGER SCHOOL,S,4th Grade Science,18.4%
2015,GRANITE DISTRICT,BENNION SCHOOL,S,4th Grade Science,26.1%
2015,GRANITE DISTRICT,BEEHIVE SCHOOL,S,4th Grade Science,21.4%
2015,GRANITE DISTRICT,CARL SANDBURG SCHOOL,S,4th Grade Science,39.3%
2015,GRANITE DISTRICT,COPPER HILLS SCHOOL,S,4th Grade Science,17.4%
2015,GRANITE DISTRICT,COTTONWOOD SCHOOL,S,4th Grade Science,78.2%
2015,GRANITE DISTRICT,CRESTVIEW SCHOOL,S,4th Grade Science,61.9%
2015,GRANITE DISTRICT,DAVID GOURLEY SCHOOL,S,4th Grade Science,27.8%
2015,GRANITE DISTRICT,EASTWOOD SCHOOL,S,4th Grade Science,58.7%
2015,GRANITE DISTRICT,ROBERT FROST SCHOOL,S,4th Grade Science,24.3%
2015,GRANITE DISTRICT,FOX HILLS SCHOOL,S,4th Grade Science,38.3%
2015,GRANITE DISTRICT,GRANGER SCHOOL,S,4th Grade Science,12.7%
2015,GRANITE DISTRICT,HILLSIDE SCHOOL,S,4th Grade Science,11.6%
2015,GRANITE DISTRICT,HILLSDALE SCHOOL,S,4th Grade Science,20.8%
2015,GRANITE DISTRICT,HUNTER SCHOOL,S,4th Grade Science,34.8%
2015,GRANITE DISTRICT,HOWARD R DRIGGS SCHOOL,S,4th Grade Science,48.2%
2015,GRANITE DISTRICT,JOHN C FREMONT SCHOOL,S,4th Grade Science,29.7%
2015,GRANITE DISTRICT,JAMES E MOSS SCHOOL,S,4th Grade Science,18.2%
2015,GRANITE DISTRICT,LAKE RIDGE SCHOOL,S,4th Grade Science,19.4%
2015,GRANITE DISTRICT,JACKLING SCHOOL,S,4th Grade Science,10.4%
2015,GRANITE DISTRICT,LINCOLN SCHOOL,S,4th Grade Science,12.3%
2015,GRANITE DISTRICT,MAGNA SCHOOL,S,4th Grade Science,26.3%
2015,GRANITE DISTRICT,MILL CREEK SCHOOL,S,4th Grade Science,16.1%
2015,GRANITE DISTRICT,MONROE SCHOOL,S,4th Grade Science,24.0%
2015,GRANITE DISTRICT,MORNINGSIDE SCHOOL,S,4th Grade Science,63.4%
2015,GRANITE DISTRICT,OAKRIDGE SCHOOL,S,4th Grade Science,68.8%
2015,GRANITE DISTRICT,OAKWOOD SCHOOL,S,4th Grade Science,65.7%
2015,GRANITE DISTRICT,OQUIRRH HILLS SCHOOL,S,4th Grade Science,13.7%
2015,GRANITE DISTRICT,DOUGLAS T. ORCHARD SCHOOL,S,4th Grade Science,25.0%
2015,GRANITE DISTRICT,PIONEER SCHOOL,S,4th Grade Science,20.7%
2015,GRANITE DISTRICT,PHILO T. FARNSWORTH SCHOOL,S,4th Grade Science,28.6%
2015,GRANITE DISTRICT,ARCADIA SCHOOL,S,4th Grade Science,36.1%
2015,GRANITE DISTRICT,ACADEMY PARK SCHOOL,S,4th Grade Science,10.6%
2015,GRANITE DISTRICT,ACADEMY PARK SCHOOL,S,5th Grade Science,24.1%
2015,GRANITE DISTRICT,ARCADIA SCHOOL,S,5th Grade Science,16.4%
2015,GRANITE DISTRICT,PHILO T. FARNSWORTH SCHOOL,S,5th Grade Science,16.5%
2015,GRANITE DISTRICT,PIONEER SCHOOL,S,5th Grade Science,17.1%
2015,GRANITE DISTRICT,DOUGLAS T. ORCHARD SCHOOL,S,5th Grade Science,36.1%
2015,GRANITE DISTRICT,OQUIRRH HILLS SCHOOL,S,5th Grade Science,17.4%
2015,GRANITE DISTRICT,OAKWOOD SCHOOL,S,5th Grade Science,74.5%
2015,GRANITE DISTRICT,OAKRIDGE SCHOOL,S,5th Grade Science,77.1%
2015,GRANITE DISTRICT,MORNINGSIDE SCHOOL,S,5th Grade Science,62.6%
2015,GRANITE DISTRICT,MONROE SCHOOL,S,5th Grade Science,24.0%
2015,GRANITE DISTRICT,MILL CREEK SCHOOL,S,5th Grade Science,30.3%
2015,GRANITE DISTRICT,MAGNA SCHOOL,S,5th Grade Science,33.8%
2015,GRANITE DISTRICT,LINCOLN SCHOOL,S,5th Grade Science,13.8%
2015,GRANITE DISTRICT,JACKLING SCHOOL,S,5th Grade Science,19.0%
2015,GRANITE DISTRICT,LAKE RIDGE SCHOOL,S,5th Grade Science,20.0%
2015,GRANITE DISTRICT,JAMES E MOSS SCHOOL,S,5th Grade Science,14.1%
2015,GRANITE DISTRICT,JOHN C FREMONT SCHOOL,S,5th Grade Science,24.3%
2015,GRANITE DISTRICT,HOWARD R DRIGGS SCHOOL,S,5th Grade Science,79.1%
2015,GRANITE DISTRICT,HUNTER SCHOOL,S,5th Grade Science,31.3%
2015,GRANITE DISTRICT,HILLSDALE SCHOOL,S,5th Grade Science,19.8%
2015,GRANITE DISTRICT,HILLSIDE SCHOOL,S,5th Grade Science,16.5%
2015,GRANITE DISTRICT,GRANGER SCHOOL,S,5th Grade Science,12.9%
2015,GRANITE DISTRICT,FOX HILLS SCHOOL,S,5th Grade Science,53.8%
2015,GRANITE DISTRICT,ROBERT FROST SCHOOL,S,5th Grade Science,27.1%
2015,GRANITE DISTRICT,EASTWOOD SCHOOL,S,5th Grade Science,67.1%
2015,GRANITE DISTRICT,DAVID GOURLEY SCHOOL,S,5th Grade Science,22.8%
2015,GRANITE DISTRICT,CRESTVIEW SCHOOL,S,5th Grade Science,67.0%
2015,GRANITE DISTRICT,COTTONWOOD SCHOOL,S,5th Grade Science,62.8%
2015,GRANITE DISTRICT,COPPER HILLS SCHOOL,S,5th Grade Science,27.5%
2015,GRANITE DISTRICT,CARL SANDBURG SCHOOL,S,5th Grade Science,17.2%
2015,GRANITE DISTRICT,BEEHIVE SCHOOL,S,5th Grade Science,29.3%
2015,GRANITE DISTRICT,BENNION SCHOOL,S,5th Grade Science,58.6%
2015,GRANITE DISTRICT,JIM BRIDGER SCHOOL,S,5th Grade Science,32.0%
2015,GRANITE DISTRICT,THOMAS W BACCHUS SCHOOL,S,5th Grade Science,24.2%
2015,GRANITE DISTRICT,VALLEY CREST SCHOOL,S,5th Grade Science,27.5%
2015,GRANITE DISTRICT,WESTERN HILLS SCHOOL,S,5th Grade Science,23.5%
2015,GRANITE DISTRICT,VISTA SCHOOL,S,5th Grade Science,31.0%
2015,GRANITE DISTRICT,TWIN PEAKS SCHOOL,S,5th Grade Science,26.6%
2015,GRANITE DISTRICT,TAYLORSVILLE SCHOOL,S,5th Grade Science,39.4%
2015,GRANITE DISTRICT,STANSBURY SCHOOL,S,5th Grade Science,20.0%
2015,GRANITE DISTRICT,SOUTH KEARNS SCHOOL,S,5th Grade Science,41.9%
2015,GRANITE DISTRICT,UPLAND TERRACE SCHOOL,S,5th Grade Science,67.0%
2015,GRANITE DISTRICT,CALVIN S. SMITH SCHOOL,S,5th Grade Science,72.2%
2015,GRANITE DISTRICT,HARRY S. TRUMAN SCHOOL,S,5th Grade Science,16.1%
2015,GRANITE DISTRICT,ROSECREST SCHOOL,S,5th Grade Science,65.5%
2015,GRANITE DISTRICT,ROOSEVELT SCHOOL,S,5th Grade Science,16.9%
2015,GRANITE DISTRICT,ROLLING MEADOWS SCHOOL,S,5th Grade Science,43.1%
2015,GRANITE DISTRICT,REDWOOD SCHOOL,S,5th Grade Science,21.7%
2015,GRANITE DISTRICT,PLEASANT GREEN SCHOOL,S,5th Grade Science,27.2%
2015,GRANITE DISTRICT,PLYMOUTH SCHOOL,S,5th Grade Science,24.0%
2015,GRANITE DISTRICT,WILLIAM PENN SCHOOL,S,5th Grade Science,64.9%
2015,GRANITE DISTRICT,WHITTIER SCHOOL,S,5th Grade Science,27.7%
2015,GRANITE DISTRICT,WESTBROOK SCHOOL,S,5th Grade Science,35.4%
2015,GRANITE DISTRICT,WEST KEARNS SCHOOL,S,5th Grade Science,16.3%
2015,GRANITE DISTRICT,WOODSTOCK SCHOOL,S,5th Grade Science,45.9%
2015,GRANITE DISTRICT,WOODROW WILSON SCHOOL,S,5th Grade Science,20.0%
2015,GRANITE DISTRICT,NEIL ARMSTRONG ACADEMY,S,5th Grade Science,68.2%
2015,GRANITE DISTRICT,ELK RUN ELEMENTARY,S,5th Grade Science,31.5%
2015,GRANITE DISTRICT,SILVER HILLS SCHOOL,S,5th Grade Science,11.8%
2015,GRANITE DISTRICT,DIAMOND RIDGE SCHOOL,S,5th Grade Science,40.5%
2015,GRANITE DISTRICT,SPRING LANE SCHOOL,S,5th Grade Science,51.3%
2015,GRANITE DISTRICT,GEARLD WRIGHT SCHOOL,S,5th Grade Science,34.7%
2015,GRANITE DISTRICT,WEST VALLEY SCHOOL,S,5th Grade Science,32.1%
2015,GRANITE DISTRICT,GRANITE CONNECTION HIGH,S,5th Grade Science,N<10
2015,GRANITE DISTRICT,GRANITE CONNECTION HIGH,S,6th Grade Science,N<10
2015,GRANITE DISTRICT,WEST VALLEY SCHOOL,S,6th Grade Science,16.0%
2015,GRANITE DISTRICT,GEARLD WRIGHT SCHOOL,S,6th Grade Science,26.1%
2015,GRANITE DISTRICT,SPRING LANE SCHOOL,S,6th Grade Science,18.1%
2015,GRANITE DISTRICT,DIAMOND RIDGE SCHOOL,S,6th Grade Science,49.6%
2015,GRANITE DISTRICT,SILVER HILLS SCHOOL,S,6th Grade Science,13.0%
2015,GRANITE DISTRICT,ELK RUN ELEMENTARY,S,6th Grade Science,23.8%
2015,GRANITE DISTRICT,NEIL ARMSTRONG ACADEMY,S,6th Grade Science,64.6%
2015,GRANITE DISTRICT,WOODROW WILSON SCHOOL,S,6th Grade Science,12.0%
2015,GRANITE DISTRICT,WOODSTOCK SCHOOL,S,6th Grade Science,25.5%
2015,GRANITE DISTRICT,WEST KEARNS SCHOOL,S,6th Grade Science,21.1%
2015,GRANITE DISTRICT,WESTBROOK SCHOOL,S,6th Grade Science,32.1%
2015,GRANITE DISTRICT,WHITTIER SCHOOL,S,6th Grade Science,29.2%
2015,GRANITE DISTRICT,WILLIAM PENN SCHOOL,S,6th Grade Science,43.8%
2015,GRANITE DISTRICT,PLYMOUTH SCHOOL,S,6th Grade Science,29.3%
2015,GRANITE DISTRICT,PLEASANT GREEN SCHOOL,S,6th Grade Science,20.0%
2015,GRANITE DISTRICT,REDWOOD SCHOOL,S,6th Grade Science,6.7%
2015,GRANITE DISTRICT,ROLLING MEADOWS SCHOOL,S,6th Grade Science,54.9%
2015,GRANITE DISTRICT,ROOSEVELT SCHOOL,S,6th Grade Science,9.0%
2015,GRANITE DISTRICT,ROSECREST SCHOOL,S,6th Grade Science,54.9%
2015,GRANITE DISTRICT,HARRY S. TRUMAN SCHOOL,S,6th Grade Science,24.2%
2015,GRANITE DISTRICT,CALVIN S. SMITH SCHOOL,S,6th Grade Science,30.6%
2015,GRANITE DISTRICT,UPLAND TERRACE SCHOOL,S,6th Grade Science,48.1%
2015,GRANITE DISTRICT,SOUTH KEARNS SCHOOL,S,6th Grade Science,?5%
2015,GRANITE DISTRICT,STANSBURY SCHOOL,S,6th Grade Science,26.2%
2015,GRANITE DISTRICT,TAYLORSVILLE SCHOOL,S,6th Grade Science,28.8%
2015,GRANITE DISTRICT,TWIN PEAKS SCHOOL,S,6th Grade Science,40.4%
2015,GRANITE DISTRICT,VISTA SCHOOL,S,6th Grade Science,32.4%
2015,GRANITE DISTRICT,WESTERN HILLS SCHOOL,S,6th Grade Science,19.6%
2015,GRANITE DISTRICT,VALLEY CREST SCHOOL,S,6th Grade Science,31.3%
2015,GRANITE DISTRICT,THOMAS W BACCHUS SCHOOL,S,6th Grade Science,21.1%
2015,GRANITE DISTRICT,JIM BRIDGER SCHOOL,S,6th Grade Science,36.0%
2015,GRANITE DISTRICT,BENNION SCHOOL,S,6th Grade Science,52.3%
2015,GRANITE DISTRICT,BEEHIVE SCHOOL,S,6th Grade Science,29.7%
2015,GRANITE DISTRICT,CARL SANDBURG SCHOOL,S,6th Grade Science,17.5%
2015,GRANITE DISTRICT,COPPER HILLS SCHOOL,S,6th Grade Science,26.8%
2015,GRANITE DISTRICT,COTTONWOOD SCHOOL,S,6th Grade Science,61.8%
2015,GRANITE DISTRICT,CRESTVIEW SCHOOL,S,6th Grade Science,68.4%
2015,GRANITE DISTRICT,DAVID GOURLEY SCHOOL,S,6th Grade Science,8.6%
2015,GRANITE DISTRICT,EASTWOOD SCHOOL,S,6th Grade Science,67.2%
2015,GRANITE DISTRICT,ROBERT FROST SCHOOL,S,6th Grade Science,14.3%
2015,GRANITE DISTRICT,FOX HILLS SCHOOL,S,6th Grade Science,51.8%
2015,GRANITE DISTRICT,GRANGER SCHOOL,S,6th Grade Science,11.5%
2015,GRANITE DISTRICT,HILLSIDE SCHOOL,S,6th Grade Science,23.8%
2015,GRANITE DISTRICT,HILLSDALE SCHOOL,S,6th Grade Science,18.9%
2015,GRANITE DISTRICT,HUNTER SCHOOL,S,6th Grade Science,30.6%
2015,GRANITE DISTRICT,HOWARD R DRIGGS SCHOOL,S,6th Grade Science,79.1%
2015,GRANITE DISTRICT,JOHN C FREMONT SCHOOL,S,6th Grade Science,39.1%
2015,GRANITE DISTRICT,JAMES E MOSS SCHOOL,S,6th Grade Science,18.2%
2015,GRANITE DISTRICT,LAKE RIDGE SCHOOL,S,6th Grade Science,20.8%
2015,GRANITE DISTRICT,JACKLING SCHOOL,S,6th Grade Science,24.2%
2015,GRANITE DISTRICT,LINCOLN SCHOOL,S,6th Grade Science,5.7%
2015,GRANITE DISTRICT,MAGNA SCHOOL,S,6th Grade Science,22.5%
2015,GRANITE DISTRICT,MILL CREEK SCHOOL,S,6th Grade Science,20.0%
2015,GRANITE DISTRICT,MONROE SCHOOL,S,6th Grade Science,27.2%
2015,GRANITE DISTRICT,MORNINGSIDE SCHOOL,S,6th Grade Science,72.0%
2015,GRANITE DISTRICT,OAKRIDGE SCHOOL,S,6th Grade Science,50.7%
2015,GRANITE DISTRICT,OAKWOOD SCHOOL,S,6th Grade Science,47.1%
2015,GRANITE DISTRICT,OQUIRRH HILLS SCHOOL,S,6th Grade Science,13.3%
2015,GRANITE DISTRICT,DOUGLAS T. ORCHARD SCHOOL,S,6th Grade Science,19.4%
2015,GRANITE DISTRICT,PIONEER SCHOOL,S,6th Grade Science,15.0%
2015,GRANITE DISTRICT,PHILO T. FARNSWORTH SCHOOL,S,6th Grade Science,30.7%
2015,GRANITE DISTRICT,ARCADIA SCHOOL,S,6th Grade Science,23.6%
